"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@esojsiulmx","Luigi","#YoSoy132 se reúne con más de 60 organizaciones en San Salvador Atenco « La grilla http://t.co/eGdT7tgM vía @CNNMex","0","1","0","1342302944000","14 Jul 2012","esojsiulmx/status/224260920791146496","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@CentroIdeasRep","Centro de Ideas Republicanas","Organizaciones y #YoSoy132 analizan en Atenco plan de acción contra Peña Nieto | Sin Embargo http://t.co/Dt89VNrl","0","0","0","1342300041000","14 Jul 2012","CentroIdeasRep/status/224248742352658433","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@maguinc","Magui Núñez","Un grito que por mucho tiempo estuvo ausente pero que ahora se ha logrado expandir hacia el resto del país. #YoSoy132 http://t.co/OCszidGD","0","0","0","1342296743000","14 Jul 2012","maguinc/status/224234912964812800","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@ResistenciasPDC","Resistencias PDC","#YoSoy132, activistas y ciudadanos de #PlayadelCarmen confirman participación en #MegaMarcha vs Imposición 5PM Parque Colosio @Noticaribe","0","5","0","1342300892000","14 Jul 2012","ResistenciasPDC/status/224252314997882880","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132 | PlayadelCarmen | MegaMarcha"
"@LicMarcoATR","Marco A.Tlatelpa","Arranca MegaMarcha; #YoSoy132 en #Puebla se manifiesta en #Soriana por la entrega de tarjetas por parte del #PRI http://t.co/0eQvFNMF","0","1","0","1342301112000","14 Jul 2012","LicMarcoATR/status/224253233772773376","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132 | Puebla | Soriana | PRI"
"@MoyokoyatzinTzk","Moyokoyatzin Tzk","Inicia en Atenco reunión nacional de #YoSoy132 contra la imposición: Buscan impedir que se im... http://t.co/lyk78DWf La Nueva Republica","0","0","0","1342294015000","14 Jul 2012","MoyokoyatzinTzk/status/224223467418038272","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@ricardojaspeado","Ricardo Jaspeado","Me tocó la marcha #yosoy132 en manzanillo http://t.co/03hpDdex","0","0","0","1342303720000","14 Jul 2012","ricardojaspeado/status/224264173746528256","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","yosoy132"
"@Puen7e","Puente","@Soy132MX @soy132FCPyS #YoSoy132 nace con un ataque a la libertad de expresión y esa linea intolerante es la que ha mantenido hasta hoy.","0","0","0","1342295911000","14 Jul 2012","Puen7e/status/224231421970096128","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@katsitos","el kats 🇲🇽","#YoSoy132 desde ciudad del Carmen, campeche, se reúnen simpatizantes en el malecón, pocos pero locos.","0","0","0","1342310094000","14 Jul 2012","katsitos/status/224290908252803072","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@chimalCr9","CRist","@GustavoDiazOrd1 Se extraña su presencia ya no sabemos k hacer con los #YoSoy132 @RobertooUPR","1","0","0","1342296773000","14 Jul 2012","chimalCr9/status/224235038638739456","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@angelzohar","Angel Zohar Ramírez","Inicia marcha anti Peña en Querétaro #YoSoy132","0","0","0","1342298947000","14 Jul 2012","angelzohar/status/224244155973505024","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@_GatoEncerrado","Ulysses Salazar","Arranca la Convención Nacional contra la Imposición de #YoSoy132 en Atenco http://t.co/hMHBgNoF","0","0","0","1342306586000","14 Jul 2012","_GatoEncerrado/status/224276193921343488","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@Xxeagle89xX","Dany","132 historias que dan vida a #YoSoy132 http://t.co/mE1pfwoV","0","0","0","1342304832000","14 Jul 2012","Xxeagle89xX/status/224268839347699713","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@luisreyesm","Luis Reyes","Luto y Llanto En Londres #YoSoy132, Por Gran Fraude 2012 De Peña Nieto: http://t.co/8e0YUpTr vía @youtube // Me encontre este videito...","0","0","0","1342295684000","14 Jul 2012","luisreyesm/status/224230468416057346","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@Anonymous10712","Anonymous","medicosintegral: ¡Denúncien! ¡Tomen fotos! #FueraEPN #OpEPN #OpPRI #FraudeElectoral2012 #NoalPRI #YoSoy132","0","0","0","1342309087000","14 Jul 2012","Anonymous10712/status/224286684337020928","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","FueraEPN | OpEPN | OpPRI | FraudeElectoral2012 | NoalPRI | YoSoy132"
"@Kasper_311","EL RETORNO DEL REY","VIDEO: #YoSoy132 se reúne con más de 60 organizaciones en San Salvador Atenco http://t.co/S5GXIi4y #PRICORRUPTO #NoalfraudeElectoral","0","0","0","1342309145000","14 Jul 2012","Kasper_311/status/224286929984831488","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132 | PRICORRUPTO | NoalfraudeElectoral"
"@giorgioXXL","Mazinger Z™ FIFÍ","“@Milenio: Consignan a 6 personas por tentativa de homicidio tras balacera en Zona Rosa http://t.co/sg0qfI44” - seguro son del #YoSoy132","0","1","0","1342308719000","14 Jul 2012","giorgioXXL/status/224285143899193345","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@Monidelcarmen","Mónica Del Carmen","En Miahuatlán Oax,hay pintas de #YoSoy132, y antipeñanieto,pero también esta plagado de""regalitos"" priístas! http://t.co/xKVOvq6A","0","0","0","1342294390000","14 Jul 2012","Monidelcarmen/status/224225038944051201","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@bolascantarinas","Comandante Mario 4F","Arranca la Convención Nacional contra la Imposición de #YoSoy132 en Atenco http://t.co/6j9haUXB vía @sdpnoticias","0","0","0","1342293600000","14 Jul 2012","bolascantarinas/status/224221729382350848","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@angelzohar","Angel Zohar Ramírez","Ruta marcha anti Peña en Qro Madero, Ezequiel Montes, Zaragoza hasta el tanque, Corregidora #YoSoy132","0","0","0","1342299040000","14 Jul 2012","angelzohar/status/224244545284603906","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@ntzc","priven","#Veracruz: ¡Fuera Peña! ¡Fuera Peña! http://t.co/RNzor9Wx vía @angelramoz #MegaMarcha #YoSoy132 #Verfollow #MtyFollow","1","28","2","1342303245000","14 Jul 2012","ntzc/status/224262183100493824","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","Veracruz | MegaMarcha | YoSoy132 | Verfollow | MtyFollow"
"@mlucascir","MLUC","#YoSoy132, SME y Frente de Pueblos, en Atenco contra Peña http://t.co/dIL8mezK","0","2","0","1342298487000","14 Jul 2012","mlucascir/status/224242226253934592","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@randuNews","randuNews","NOTICIAS: Destaca #YoSoy132 a activistas de Atenco http://t.co/TvYfWXte","0","0","0","1342294466000","14 Jul 2012","randuNews/status/224225362190667776","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@inormando","UNIDAD sur(humanismo)UNIVERSIDAD¡ORGANIZACION!","por donde puedo ver la marcha porfa livestrean??? #MegaMarcha #amlo #radioamlo #yosoy132","0","0","0","1342297320000","14 Jul 2012","inormando/status/224237330892984320","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","MegaMarcha | amlo | radioamlo | yosoy132"
"@paezvarela","AlejandroPáezVarela","Organizaciones y #YoSoy132 analizan en Atenco plan de acción contra Peña Nieto http://t.co/FaFtEaNp","0","4","0","1342309277000","14 Jul 2012","paezvarela/status/224287481690980353","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@Sucesosenlinea","SUCESOS","Inicia en Atenco reunión nacional de #YoSoy132 contra la imposición: Buscan impedir que se implante al pueblo d... http://t.co/AIBEU9B5","0","0","0","1342293175000","14 Jul 2012","Sucesosenlinea/status/224219947411320832","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@NotiColombiaya","NotiColombia","México: más de 800 personas en la ""Convención Nacional contra la Imposición"": Integrantes del grupo #YoSoy132 y ... http://t.co/dGWKWkjp","0","0","0","1342293168000","14 Jul 2012","NotiColombiaya/status/224219917136838656","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@PadreToribio","Padrecitoamoroso","#yosoy132 una estrella más del canal de las estrellas..gulp!","0","0","0","1342298646000","14 Jul 2012","PadreToribio/status/224242894364614656","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","yosoy132"
"@krd1","Yu","Hoy mi outfit es a la onda #yosoy132 nadamas me faltaron los panam rotos y los pies apestosos pero no yo si tengo dignidad","0","0","0","1342309164000","14 Jul 2012","krd1/status/224287006853832704","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","yosoy132"
"@inormando","UNIDAD sur(humanismo)UNIVERSIDAD¡ORGANIZACION!","@Taibo2 #yosoy132 mandemos alos priistas ala luna ahi q apliquen su dictadura aki no se podra, #vivirviviendoamlo #yoconamlo #amlo","0","0","0","1342299284000","14 Jul 2012","inormando/status/224245569781116929","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","yosoy132 | vivirviviendoamlo | yoconamlo | amlo"
"@E_duardoH","EduardoH","Destaca #YoSoy132 a activistas de Atenco http://t.co/YVvzX7Xc","0","0","0","1342298143000","14 Jul 2012","E_duardoH/status/224240781286834177","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@NinaMierN","Nina Mier","#YoSoy132 se reúne en San Salvador Atenco http://t.co/fWW0sLZQ","0","0","0","1342309006000","14 Jul 2012","NinaMierN/status/224286347354046464","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@Juan_Charrascas","Juan","""@artcuevas Destaca #YoSoy132 a activistas de Atenco // entre loosers te veas....","0","0","0","1342296608000","14 Jul 2012","Juan_Charrascas/status/224234346083663873","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@KoQu3Ta","∽♡∽","A como de lugar el #pri no quiere enseñarle la realidad a mucha gente con apagando webcams y no televisar lo sucedido. Que poca! #YoSoy132","1","0","0","1342303391000","14 Jul 2012","KoQu3Ta/status/224262796626509826","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","pri | YoSoy132"
"@creechan","Jim_Creechan","Destaca #YoSoy132 a activistas de Atenco. Una reunion de 2 caras de la disaffection social http://t.co/6JQ7VVKr","0","0","0","1342307074000","14 Jul 2012","creechan/status/224278244080361472","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@LicMarcoATR","Marco A.Tlatelpa","En #EdoMex ,#YoSoy132 y otras organizaciones se reúnen en #SanMateoAtenco; buscan plan de acción contra la “imposición” http://t.co/m8PrwVNs","0","1","0","1342308255000","14 Jul 2012","LicMarcoATR/status/224283193862406145","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","EdoMex | YoSoy132 | SanMateoAtenco"
"@pepe1803","JoFrArEs","#YoSoy132 @carlosloret ati cuanto t tocó pinche lame botas http://t.co/tlpKVNwe","0","0","0","1342297362000","14 Jul 2012","pepe1803/status/224237501747961857","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@davi_eli","Javier Pérez","México: más de 800 personas en la ""Convención Nacional contra la Imposición"": Integrantes del grupo #YoSoy132 y ... http://t.co/Pzqlr7r0","0","0","0","1342293844000","14 Jul 2012","davi_eli/status/224222750481457152","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@JorgBlumen","Mapache","@voto12 #YoSoy132 en Puebla se manifiesta en tienda Soriana // Si no respetan la Propiedad Privada, que se puede esperar? #Terroristas","0","0","0","1342296629000","14 Jul 2012","JorgBlumen/status/224234431127359488","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132 | Terroristas"
"@sebastianliera","Sebastián Liera","La lucha contra Peña Nieto, el 1° de julio y el Movimiento #YoSoy132 http://t.co/3JLf2M7o","0","0","0","1342301273000","14 Jul 2012","sebastianliera/status/224253909965869056","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@maguinc","Magui Núñez","El llamado de indignación de los estudiantes se convirtió en un grito de reclamo, de exigencia, de cambio, al que otros se unieron #YoSoy132","1","1","0","1342296594000","14 Jul 2012","maguinc/status/224234286562283520","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@Candidman","Candidman","#Mexico Se reorganiza #YoSoy132 en Atenco http://t.co/tkSg5tS9 ➨ @PajaroPolitico","0","0","0","1342300175000","14 Jul 2012","Candidman/status/224249304179683331","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","Mexico | YoSoy132"
"@MoxitoMoto","#AegonTargaryen","""Si quieren madriza, madriza van a tener”, diputado del PRI a #YoSoy132 http://t.co/lE0fOMal","0","1","0","1342297200000","14 Jul 2012","MoxitoMoto/status/224236828314701825","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@politicosmex","Política Mexicana","IFE-Fepade: origen de crisis electorales http://t.co/6tySRsGu #IFE #FEPADE #TEPJF #TRIFE #Megamarcha #YoSoy132","0","6","1","1342301502000","14 Jul 2012","politicosmex/status/224254873456218112","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","IFE | FEPADE | TEPJF | TRIFE | Megamarcha | YoSoy132"
"@inormando","UNIDAD sur(humanismo)UNIVERSIDAD¡ORGANIZACION!","los hijos de hitler no pueden gobernar este gran pais,FUERA PEÑA, #yosoy132 #MegaMarcha #radioamlo #vivirviviendoamlo #yoconamlo #amlo","0","0","0","1342298148000","14 Jul 2012","inormando/status/224240802409349120","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","yosoy132 | MegaMarcha | radioamlo | vivirviviendoamlo | yoconamlo | amlo"
"@ayquedramaqueen","Me dicen DRAMA QUEEN","Típico que vienes a comer al ""gran hotel de la ciudad de méxico"" y te topas con una marcha de #YoSoy132 :D","0","0","0","1342309502000","14 Jul 2012","ayquedramaqueen/status/224288426332135424","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@tyve28","Yohaly","RT @JohnMAckerman: ""@MaR__D: Juan Ramón de la Fuente desmiente en Reforma, su acercamiento a EPN: http://t.co/hD2yGdPz "" @nickops #YoSoy132","0","0","0","1342300416000","14 Jul 2012","tyve28/status/224250316546252800","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@btxcgnbv","personas≠DERECHOS=💚 🇨🇺🏳️‍🌈❤💛💛💜","Revoluciones México · RMX: SEÑAL EN VIVO Segunda #MegaMarcha en la Ciudad de ... http://t.co/VzIJVe1g #yosoy132","0","0","0","1342301891000","14 Jul 2012","btxcgnbv/status/224256504625238018","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","MegaMarcha | yosoy132"
"@Vicman_Fett",".","""14julio Plazas Púbicas"" jajaja!!! ya es TT y mal escrito jajaja!!! tenían que ser los #YoSoy132 rechazados de universidades y Conaleps!!!","0","0","0","1342299067000","14 Jul 2012","Vicman_Fett/status/224244660300824576","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@DanteDorado","Dante O","“Hay países donde el elector no es el pueblo”: presidente de Ecuador : http://t.co/RJ0Y1i00 #yosoy132 #IFE #trife #megamarcha Magna $10.36","0","0","0","1342294148000","14 Jul 2012","DanteDorado/status/224224027768655872","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","yosoy132 | IFE | trife | megamarcha"
"@valechapa15","Valeria Chapa","@RicardoP_F #YoSoy132 #loveyoufriend jajajaja","0","0","0","1342295688000","14 Jul 2012","valechapa15/status/224230484555730944","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132 | loveyoufriend"
"@POLITOLOGOSPOB1","POLITOLOGOS POBLANOS","Son mas activos los ciudadanos antiPeña en comparacion de los pasivos que votaron por el #primaveramexicana #yosoy132","0","0","0","1342299862000","14 Jul 2012","POLITOLOGOSPOB1/status/224247993249964032","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","primaveramexicana | yosoy132"
"@Suasnavary","Victor Suasnavary","Los HT de #morena y #yosoy132 xD ahí van #Megamarchar #PeñaMiente #Fraude2012 #Televisamiente #LinchemosAMarin #pillamadaenelZocalo xD","0","0","0","1342293470000","14 Jul 2012","Suasnavary/status/224221181165834240","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","morena | yosoy132 | Megamarchar | PeñaMiente | Fraude2012 | Televisamiente | LinchemosAMarin | pillamadaenelZocalo"
"@ViriViolenta","Viri","Y hoy hubo marcha del #YoSoy132 y no me entere buuuu","0","0","0","1342298506000","14 Jul 2012","ViriViolenta/status/224242304205070337","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@Vladiburro","МВЗ Владимир Заров","El relevo generacional trabajando!! BIEN POR ELLOS #YoSoy132 se manifiesta en Reforma - Metropolitanas http://t.co/qK6jMGHe vía @lasillarota","0","0","0","1342301545000","14 Jul 2012","Vladiburro/status/224255052473315328","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@apdnoticias","APD Noticias","La democracia no se restringe al mero sufragio, dicen los #yosoy132 ante la tienda Soriana de #cuernavaca http://t.co/4iE5FPfO","1","8","0","1342300295000","14 Jul 2012","apdnoticias/status/224249804509822976","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","yosoy132 | cuernavaca"
"@btxcgnbv","personas≠DERECHOS=💚 🇨🇺🏳️‍🌈❤💛💛💜","Movimiento denominado #Megamarcha fue convocado en distintos puntos país http://t.co/7IVAisCo #yosoy132 #yosoy99 #exigimosdemocracia","0","2","0","1342310353000","14 Jul 2012","btxcgnbv/status/224291993302482944","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","Megamarcha | yosoy132 | yosoy99 | exigimosdemocracia"
"@Anonymous10712","Anonymous","deahuarache: ¡Denúncien! ¡Tomen fotos! #FueraEPN #OpEPN #OpPRI #FraudeElectoral2012 #NoalPRI #YoSoy132","0","0","0","1342307319000","14 Jul 2012","Anonymous10712/status/224279268987904000","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","FueraEPN | OpEPN | OpPRI | FraudeElectoral2012 | NoalPRI | YoSoy132"
"@sebastianliera","Sebastián Liera","#YoSoy132: cuando su vida es muy suya. http://t.co/1Eb3laVQ","0","0","0","1342298472000","14 Jul 2012","sebastianliera/status/224242162676678656","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@PaulDeCoss","Paul","Ptm no puedo subir fotos a la red desde mi celular *otra vez* les queria mostrar la mega manifestacion #yosoy132 #elpuebloesmas","0","0","0","1342302992000","14 Jul 2012","PaulDeCoss/status/224261119190122496","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","yosoy132 | elpuebloesmas"
"@sabotstein","jorge hugo lara zend","La situación historica en la que surgió #yosoy132 no les da calidad moral de facto","0","0","0","1342300493000","14 Jul 2012","sabotstein/status/224250639839002624","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","yosoy132"
"@FerTax","Fer Reyes","Ya salió el peine para q crearon #FuerzaCivil para reprimir a la SociedadCivil #YoSoy132 q se manifiesta n SORIANA-Cumbres y la Inseguridad?","1","2","0","1342303519000","14 Jul 2012","FerTax/status/224263330695626752","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","FuerzaCivil | YoSoy132"
"@artcuevas","Arturo CB","Destaca #YoSoy132 a activistas de Atenco http://t.co/jrrAPLn2","1","4","0","1342296502000","14 Jul 2012","artcuevas/status/224233900585656320","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@cesariogaytan","César Gaytán","Aquí los jóvenes de #YoSoy132 #Saltillo trabajando después de la asamblea.","0","0","0","1342309331000","14 Jul 2012","cesariogaytan/status/224287709538172928","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132 | Saltillo"
"@DavidMonroyMx","David Monroy","Llama #YoSoy132 a extender boicot contra Soriana a Morelos http://t.co/HNyxr8ku","0","0","0","1342309621000","14 Jul 2012","DavidMonroyMx/status/224288926028922880","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@DosvecesLopez","🦄UnicornioDeTroya🔻☂️🏳️‍🌈","No sé qué me molesta más, si el fraude electoral o el fraude que resultó ser #YoSoy132","0","0","0","1342298862000","14 Jul 2012","DosvecesLopez/status/224243798027415552","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@parrylp","Parry M.A.","@110010010011010 Ayuda RT por favor. Mexico necesita ayuda. #YoSoy132 http://t.co/WZjXBzit","0","0","0","1342297381000","14 Jul 2012","parrylp/status/224237587085266945","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
